country;country isocode;year;DD regime;DD category;Democracy;Presidential;countrycode;No. of chambers in parliament;proportional voting;Election system;No. of members in lower house;No. of members in upper house;No. of members in third house;New constitution;fullsuffrage;Suffrage restriction;electoral;Details;;;Self-governing
Djibouti;DJI;1967;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1968;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1969;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1970;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1971;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1972;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1973;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1974;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1975;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1976;;French Overseas Territory;0;0;54;1;1;PR;32;;;0;1;;2;Assemblee Territorial: all elected;;;1
Djibouti;DJI;1977;3;Civilian dictatorship;0;0;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;1;1;;1;;;;
Djibouti;DJI;1978;3;Civilian dictatorship;0;0;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1979;3;Civilian dictatorship;0;0;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1980;3;Civilian dictatorship;0;0;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1981;3;Civilian dictatorship;0;0;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1982;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1983;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1984;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1985;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1986;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1987;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1988;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1989;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1990;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1991;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1992;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;1;1;;1;;;;
Djibouti;DJI;1993;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1994;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1995;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1996;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1997;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1998;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;1999;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2000;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2001;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2002;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2003;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2004;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2005;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2006;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2007;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2008;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2009;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2010;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2011;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2012;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;1;;;;
Djibouti;DJI;2013;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;2;;;;
Djibouti;DJI;2014;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;2;;;;
Djibouti;DJI;2015;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;2;;;;
Djibouti;DJI;2016;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;2;;;;
Djibouti;DJI;2017;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;2;;;;
Djibouti;DJI;2018;3;Civilian dictatorship;0;1;54;1;0;Most multi-seat constituencies by simple majority vote;65;;;0;1;;2;;;;
Djibouti;DJI;2019;3;Civilian dictatorship;0;;;;;;;;;;1;;2;;;;
Djibouti;DJI;2020;3;Civilian dictatorship;0;;;;;;;;;;1;;2;;;;
Dominica;DMA;1950;;Colony;0;0;55;1;0;FPTP;14;;;0;0;Wealth restriction;2;Legislative Council: Administrator, 2 ex officio, 3 appointed, 8 elected members;;;0
Dominica;DMA;1951;;Colony;0;0;55;1;0;FPTP;14;;;0;0;Wealth restriction;2;Legislative Council: Administrator, 2 ex officio, 3 appointed, 8 elected members;;;0
Dominica;DMA;1952;;Colony;1;0;55;1;0;FPTP;14;;;0;1;;3;Legislative Council: Administrator, 2 ex officio, 3 appointed, 8 elected members;;;0
Dominica;DMA;1953;;Colony;1;0;55;1;0;FPTP;14;;;0;1;;3;Legislative Council: Administrator, 2 ex officio, 3 appointed, 8 elected members;;;0
Dominica;DMA;1954;;Colony;1;0;55;1;0;FPTP;14;;;0;1;;3;Legislative Council: Administrator, 2 ex officio, 3 appointed, 8 elected members;;;0
Dominica;DMA;1955;;Colony;1;0;55;1;0;FPTP;14;;;0;1;;3;Legislative Council: Administrator, 2 ex officio, 3 appointed, 8 elected members;;;0
Dominica;DMA;1956;;Colony;1;0;55;1;0;FPTP;14;;;0;1;;3;Legislative Council: Administrator, 2 ex officio, 3 appointed, 8 elected members;;;0
Dominica;DMA;1957;;Colony;1;0;55;1;0;FPTP;14;;;0;1;;3;Legislative Council: Administrator, 2 ex officio, 3 appointed, 8 elected members;;;0
Dominica;DMA;1958;;Colony within the West Indies Federation;1;0;55;2;0;FPTP;45;19;;1;1;;3;House of Representatives: all elected from memberstates;;;1
Dominica;DMA;1959;;Colony within the West Indies Federation;1;0;55;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;1
Dominica;DMA;1960;;Colony within the West Indies Federation;1;0;55;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;1
Dominica;DMA;1961;;Colony within the West Indies Federation;1;0;55;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;1
Dominica;DMA;1962;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;0
Dominica;DMA;1963;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;0
Dominica;DMA;1964;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;0
Dominica;DMA;1965;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;0
Dominica;DMA;1966;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;0
Dominica;DMA;1967;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;1
Dominica;DMA;1968;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;1
Dominica;DMA;1969;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;1
Dominica;DMA;1970;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;1
Dominica;DMA;1971;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;1
Dominica;DMA;1972;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;1
Dominica;DMA;1973;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;1
Dominica;DMA;1974;;Colony;1;0;55;1;0;FPTP;11;;;0;1;;3;Legislative Council: 11 elected, 2 nominated, 1 official member;;;1
Dominica;DMA;1975;;Colony;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;1
Dominica;DMA;1976;;Colony;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;1
Dominica;DMA;1977;;Colony;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;1
Dominica;DMA;1978;;Colony;1;0;55;1;0;FPTP;30;;;1;1;;3;House of Assembly: 21 elected, 9 nominated members;;;1
Dominica;DMA;1979;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1980;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1981;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1982;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1983;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1984;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1985;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1986;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1987;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1988;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1989;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1990;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1991;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1992;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1993;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1994;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1995;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1996;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1997;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1998;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;1999;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2000;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2001;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2002;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2003;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2004;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2005;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2006;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2007;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2008;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2009;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2010;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2011;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2012;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2013;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2014;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2015;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2016;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2017;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2018;0;Parliamentary democracy;1;0;55;1;0;FPTP;30;;;0;1;;3;House of Assembly: 21 elected, 9 nominated members;;;
Dominica;DMA;2019;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Dominica;DMA;2020;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Dominican Republic;DOM;1950;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);45;19;;0;1;;1;;;;
Dominican Republic;DOM;1951;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);45;19;;0;1;;1;;;;
Dominican Republic;DOM;1952;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);50;22;;0;1;;1;;;;
Dominican Republic;DOM;1953;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);50;22;;0;1;;1;;;;
Dominican Republic;DOM;1954;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);50;22;;0;1;;1;;;;
Dominican Republic;DOM;1955;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);50;22;;1;1;;1;;;;
Dominican Republic;DOM;1956;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);50;22;;0;1;;1;;;;
Dominican Republic;DOM;1957;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);58;23;;0;1;;1;;;;
Dominican Republic;DOM;1958;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);58;23;;0;1;;1;;;;
Dominican Republic;DOM;1959;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);58;23;;0;1;;1;;;;
Dominican Republic;DOM;1960;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);58;23;;0;1;;1;;;;
Dominican Republic;DOM;1961;3;Civilian dictatorship;0;1;56;;;;;;;1;1;;1;;;;
Dominican Republic;DOM;1962;3;Civilian dictatorship;0;1;56;2;1;List PR(small multi-member);74;27;;1;1;;1;;;;
Dominican Republic;DOM;1963;4;Military dictatorship;0;1;56;2;1;List PR(small multi-member);74;27;;1;1;;2;;;;
Dominican Republic;DOM;1964;4;Military dictatorship;0;1;56;;;;;;;0;1;;0;;;;
Dominican Republic;DOM;1965;3;Civilian dictatorship;0;1;56;;;;;;;0;1;;0;;;;
Dominican Republic;DOM;1966;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);74;27;;1;1;;3;;;;
Dominican Republic;DOM;1967;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);74;27;;0;1;;3;;;;
Dominican Republic;DOM;1968;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);74;27;;0;1;;3;;;;
Dominican Republic;DOM;1969;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);74;27;;0;1;;3;;;;
Dominican Republic;DOM;1970;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);74;27;;0;1;;3;;;;
Dominican Republic;DOM;1971;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);74;27;;0;1;;3;;;;
Dominican Republic;DOM;1972;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);74;27;;0;1;;3;;;;
Dominican Republic;DOM;1973;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);74;27;;0;1;;3;;;;
Dominican Republic;DOM;1974;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);91;27;;0;1;;3;;;;
Dominican Republic;DOM;1975;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);91;27;;0;1;;3;;;;
Dominican Republic;DOM;1976;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);91;27;;0;1;;3;;;;
Dominican Republic;DOM;1977;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);91;27;;0;1;;3;;;;
Dominican Republic;DOM;1978;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);91;27;;0;1;;3;;;;
Dominican Republic;DOM;1979;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);91;27;;0;1;;3;;;;
Dominican Republic;DOM;1980;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);91;27;;0;1;;3;;;;
Dominican Republic;DOM;1981;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);91;27;;0;1;;3;;;;
Dominican Republic;DOM;1982;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;27;;0;1;;3;;;;
Dominican Republic;DOM;1983;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;27;;0;1;;3;;;;
Dominican Republic;DOM;1984;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;27;;0;1;;3;;;;
Dominican Republic;DOM;1985;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;27;;0;1;;3;;;;
Dominican Republic;DOM;1986;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1987;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1988;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1989;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1990;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1991;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1992;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1993;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1994;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;1;1;;3;;;;
Dominican Republic;DOM;1995;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1996;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1997;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);120;30;;0;1;;3;;;;
Dominican Republic;DOM;1998;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);149;30;;0;1;;3;;;;
Dominican Republic;DOM;1999;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);149;30;;0;1;;3;;;;
Dominican Republic;DOM;2000;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);149;30;;0;1;;3;;;;
Dominican Republic;DOM;2001;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);149;30;;0;1;;3;;;;
Dominican Republic;DOM;2002;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);150;32;;1;1;;3;;;;
Dominican Republic;DOM;2003;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);150;32;;0;1;;3;;;;
Dominican Republic;DOM;2004;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);150;32;;0;1;;3;;;;
Dominican Republic;DOM;2005;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);150;32;;0;1;;3;;;;
Dominican Republic;DOM;2006;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);178;32;;0;1;;3;;;;
Dominican Republic;DOM;2007;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2008;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2009;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2010;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2011;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2012;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2013;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2014;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2015;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2016;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
Dominican Republic;DOM;2017;2;Presidential democracy;1;1;56;2;1;List PR(small multi-member);183;32;;0;1;;3;;;;
